longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.03,37.55,22.0,9167.0,1373.0,4319.0,1404.0,6.992,388612.13,NEAR BAY
-117.98,33.94,36.0,4297.0,717.0,2038.0,700.0,5.2851,231150.01,<1H OCEAN
-122.41,37.76,52.0,3452.0,784.0,2987.0,753.0,2.8135,301321.0,NEAR BAY
-118.06,34.12,34.0,2941.0,558.0,1660.0,576.0,4.5667,272157.0,INLAND
-122.08,37.04,34.0,2800.0,577.0,1353.0,512.0,4.1161,248399.01,NEAR OCEAN
-118.41,34.02,16.0,5825.0,1866.0,3390.0,1752.0,3.0965,290982.01,<1H OCEAN
-121.46,38.66,3.0,3438.0,603.0,1602.0,554.0,3.9914,136159.0,INLAND
-121.1,39.15,10.0,680.0,143.0,354.0,140.0,4.0333,160105.0,INLAND
-118.32,33.83,19.0,3792.0,790.0,2105.0,834.0,5.2363,315061.0,<1H OCEAN
-117.78,33.71,4.0,974.0,232.0,428.0,203.0,4.6141,202007.05,<1H OCEAN
-119.71,36.8,25.0,875.0,156.0,646.0,166.0,3.0,86392.0,INLAND
-121.92,37.31,13.0,6035.0,1551.0,2946.0,1481.0,4.0524,253414.01,<1H OCEAN
-121.28,38.7,14.0,5827.0,1246.0,2578.0,1038.0,3.0212,120207.0,INLAND
-121.82,39.75,37.0,2236.0,372.0,974.0,379.0,3.2016,104030.0,INLAND
-118.37,34.08,28.0,4376.0,1202.0,1847.0,1128.0,2.6713,311809.04,<1H OCEAN
-118.34,33.99,47.0,1107.0,199.0,437.0,178.0,3.7344,185737.0,<1H OCEAN
-121.24,37.98,33.0,450.0,123.0,236.0,103.0,1.1964,76565.0,INLAND
-122.31,38.27,34.0,1748.0,284.0,783.0,303.0,4.3585,195233.0,NEAR BAY
-122.01,37.38,32.0,726.0,204.0,538.0,203.0,4.505,250628.0,<1H OCEAN
-118.34,34.16,44.0,1717.0,391.0,848.0,353.0,3.6111,281455.03,<1H OCEAN
-120.88,38.16,8.0,2029.0,387.0,1000.0,364.0,4.0109,148525.0,INLAND
-117.77,33.71,5.0,4050.0,584.0,1986.0,598.0,7.5847,329344.0,<1H OCEAN
-118.13,33.96,36.0,1933.0,341.0,958.0,335.0,4.4732,238229.0,<1H OCEAN
-117.05,33.02,18.0,917.0,121.0,388.0,131.0,6.3517,261641.0,<1H OCEAN
-118.41,33.9,39.0,2040.0,336.0,926.0,351.0,7.5552,454929.52,<1H OCEAN
-122.06,37.39,26.0,18.0,4.0,8.0,4.0,3.75,201748.05,NEAR BAY
-122.3,37.97,34.0,2854.0,528.0,1211.0,452.0,3.5353,161333.0,NEAR BAY
-121.81,39.71,18.0,1222.0,250.0,708.0,281.0,2.0288,80749.0,INLAND
-118.35,34.09,35.0,2705.0,785.0,1526.0,793.0,3.0349,324522.06,<1H OCEAN
-117.02,33.76,20.0,1317.0,203.0,453.0,158.0,2.8393,126482.0,INLAND
-121.68,36.67,26.0,5745.0,1017.0,2780.0,996.0,5.0,261142.0,<1H OCEAN
-118.43,34.22,34.0,2300.0,429.0,1447.0,455.0,4.2656,197866.0,<1H OCEAN
-117.15,34.83,30.0,5370.0,1062.0,2778.0,944.0,3.099,88014.0,INLAND
-121.89,37.35,47.0,2879.0,631.0,2229.0,606.0,3.2599,200826.0,<1H OCEAN
-118.29,33.98,30.0,1162.0,318.0,1207.0,289.0,1.223,107580.0,<1H OCEAN
-122.23,37.82,52.0,3242.0,366.0,1001.0,352.0,12.2138,500001.0,NEAR BAY
-120.83,37.07,16.0,3736.0,761.0,1942.0,730.0,2.5598,105174.0,INLAND
-118.04,34.09,34.0,2001.0,388.0,1461.0,397.0,3.8304,273284.0,INLAND
-118.21,34.09,37.0,1822.0,498.0,1961.0,506.0,1.9881,153241.01,<1H OCEAN
-117.88,33.79,32.0,1484.0,295.0,928.0,295.0,5.1418,212096.0,<1H OCEAN
-120.98,39.93,25.0,2220.0,511.0,912.0,449.0,1.8914,70605.0,INLAND
-115.57,32.79,34.0,1152.0,208.0,621.0,208.0,3.6042,91354.01,INLAND
-121.51,38.49,21.0,4426.0,790.0,1856.0,761.0,4.1,161725.0,INLAND
-120.04,39.24,30.0,2369.0,469.0,510.0,213.0,2.65,120190.0,INLAND
-122.29,37.54,43.0,2268.0,438.0,1151.0,449.0,4.9091,324646.01,NEAR OCEAN
-118.28,33.92,37.0,742.0,151.0,729.0,144.0,3.055,128685.0,<1H OCEAN
-121.8,39.75,11.0,7212.0,1355.0,3264.0,1264.0,3.1125,116472.0,INLAND
-119.38,36.56,25.0,1180.0,222.0,611.0,212.0,2.0729,68200.98,INLAND
-120.99,37.68,30.0,1975.0,375.0,732.0,326.0,2.6932,116137.0,INLAND
-121.75,37.68,35.0,1755.0,299.0,702.0,263.0,5.2443,205157.0,INLAND
-118.98,35.39,29.0,607.0,177.0,476.0,143.0,1.1875,51238.0,INLAND
-117.07,32.67,28.0,2758.0,623.0,2179.0,631.0,2.3814,117064.0,NEAR OCEAN
-118.28,34.01,50.0,2601.0,794.0,3080.0,770.0,1.8656,128509.0,<1H OCEAN
-117.2,34.14,18.0,1920.0,333.0,890.0,323.0,5.159,146442.0,INLAND
-119.32,36.25,21.0,1231.0,,609.0,206.0,2.8365,77086.0,INLAND
-121.51,38.55,45.0,3032.0,631.0,1341.0,597.0,2.8417,110099.0,INLAND
-114.56,33.69,17.0,720.0,174.0,333.0,117.0,1.6509,63102.0,INLAND
-118.36,34.05,48.0,1825.0,404.0,728.0,363.0,3.3824,286727.06,<1H OCEAN
-121.75,36.93,24.0,4026.0,881.0,2264.0,863.0,3.1327,200518.0,<1H OCEAN
-118.18,33.83,44.0,1497.0,277.0,542.0,274.0,5.0052,313331.08,NEAR OCEAN
-118.16,34.03,41.0,1377.0,293.0,1142.0,272.0,3.1724,162208.0,<1H OCEAN
-118.65,34.27,23.0,1724.0,265.0,934.0,306.0,6.0783,260300.0,<1H OCEAN
-118.29,34.11,49.0,2850.0,379.0,1113.0,380.0,12.9591,500001.0,<1H OCEAN
-117.3,34.05,7.0,4672.0,1121.0,2534.0,1046.0,3.4228,115493.0,INLAND
-121.21,38.67,11.0,5500.0,956.0,2827.0,946.0,4.1071,162177.0,INLAND
-118.3,33.81,17.0,5544.0,1068.0,3008.0,1038.0,5.322,273301.0,<1H OCEAN
-118.35,34.01,35.0,3776.0,,1583.0,749.0,3.5486,269449.0,<1H OCEAN
-117.13,32.71,44.0,1697.0,413.0,1396.0,363.0,1.5474,84931.0,NEAR OCEAN
-118.34,34.03,48.0,1426.0,331.0,784.0,356.0,1.6581,147316.0,<1H OCEAN
-121.9,37.28,34.0,4613.0,749.0,2050.0,725.0,5.3922,288760.01,<1H OCEAN
-118.5,34.21,36.0,1254.0,229.0,629.0,245.0,4.9643,237073.01,<1H OCEAN
-118.36,34.03,38.0,2365.0,638.0,2259.0,607.0,2.0879,134314.0,<1H OCEAN
-118.34,33.99,34.0,397.0,132.0,250.0,121.0,1.675,171959.0,<1H OCEAN
-122.07,38.26,15.0,1173.0,146.0,450.0,154.0,6.0487,210147.0,INLAND
-121.95,38.43,19.0,3011.0,551.0,1665.0,535.0,5.1534,178827.0,INLAND
-123.2,39.16,14.0,1908.0,484.0,1195.0,467.0,1.7929,109425.0,<1H OCEAN
-117.92,33.85,38.0,2082.0,532.0,1592.0,510.0,2.3704,177953.0,<1H OCEAN
-117.23,33.78,23.0,3465.0,703.0,2672.0,607.0,1.9767,100352.0,INLAND
-121.76,38.25,32.0,1495.0,333.0,905.0,281.0,2.625,96995.0,INLAND
-122.02,37.34,26.0,1992.0,328.0,980.0,342.0,6.2475,331267.03,<1H OCEAN
-119.81,36.81,33.0,3972.0,594.0,1324.0,561.0,5.4513,189568.01,INLAND
-122.49,37.76,49.0,1724.0,295.0,795.0,297.0,4.3977,339869.02,NEAR BAY
-118.11,33.83,36.0,1726.0,287.0,820.0,288.0,5.5767,244981.0,<1H OCEAN
-122.95,39.13,17.0,380.0,69.0,225.0,72.0,3.25,134874.0,INLAND
-121.37,38.39,15.0,1883.0,254.0,893.0,256.0,6.2575,212544.0,INLAND
-118.18,34.08,31.0,1318.0,311.0,1164.0,289.0,2.9939,163403.0,<1H OCEAN
-118.42,34.16,17.0,277.0,70.0,119.0,59.0,4.0208,319234.12,<1H OCEAN
-118.27,34.05,47.0,661.0,359.0,1406.0,307.0,1.3169,191897.0,<1H OCEAN
-122.5,37.79,52.0,8.0,1.0,13.0,1.0,15.0001,400502.59,NEAR BAY
-116.29,33.74,6.0,12991.0,2555.0,4571.0,1926.0,4.7195,200728.01,INLAND
-122.33,37.58,27.0,5144.0,1481.0,2518.0,1447.0,3.4836,336470.12,NEAR OCEAN
-118.36,34.05,50.0,3518.0,812.0,1724.0,758.0,3.0833,307018.11,<1H OCEAN
-117.75,34.06,52.0,24.0,6.0,46.0,7.0,1.625,218513.02,INLAND
-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,460793.32,NEAR OCEAN
-117.68,34.01,20.0,7326.0,1555.0,5718.0,1538.0,3.2073,151159.0,INLAND
-118.26,33.92,40.0,1076.0,244.0,705.0,255.0,1.7986,97265.0,<1H OCEAN
-117.36,33.17,24.0,2046.0,442.0,812.0,367.0,2.3182,247597.01,NEAR OCEAN
-122.43,37.75,52.0,2700.0,595.0,1181.0,575.0,3.575,350694.0,NEAR BAY
-121.63,39.75,37.0,1296.0,296.0,569.0,257.0,1.8616,71052.0,INLAND
-117.15,32.81,34.0,1629.0,318.0,900.0,282.0,3.1458,194483.03,NEAR OCEAN
-117.67,34.03,20.0,8561.0,1411.0,4861.0,1450.0,4.7056,167774.0,INLAND
-117.32,33.99,27.0,5464.0,850.0,2400.0,836.0,4.711,147853.0,INLAND
-118.32,34.09,30.0,1871.0,766.0,2595.0,819.0,2.0044,222318.0,<1H OCEAN
-118.43,34.22,36.0,1372.0,295.0,774.0,306.0,3.6618,197840.0,<1H OCEAN
-122.47,37.65,27.0,8103.0,1655.0,5023.0,1605.0,4.6452,296164.03,NEAR OCEAN
-118.22,33.93,39.0,1921.0,483.0,2286.0,470.0,3.0167,139428.0,<1H OCEAN
-118.39,34.17,40.0,1696.0,372.0,835.0,385.0,3.6563,266477.04,<1H OCEAN
-118.09,33.8,36.0,1724.0,322.0,838.0,328.0,4.4831,213905.0,<1H OCEAN
-118.06,33.83,21.0,3941.0,655.0,1897.0,670.0,4.88,209387.0,<1H OCEAN
-122.13,37.68,44.0,2147.0,399.0,1175.0,401.0,4.1974,205704.01,NEAR BAY
-122.29,37.92,35.0,583.0,88.0,235.0,84.0,5.943,335237.04,NEAR BAY
-117.77,34.06,27.0,2178.0,629.0,2379.0,591.0,1.9766,110446.0,INLAND
-117.3,33.85,15.0,3991.0,751.0,2317.0,657.0,2.9542,118330.0,INLAND
-118.45,34.25,21.0,2143.0,565.0,1803.0,497.0,3.9833,190083.0,<1H OCEAN
-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,162226.0,<1H OCEAN
-117.96,33.75,25.0,1323.0,208.0,852.0,229.0,4.6167,207332.0,<1H OCEAN
-122.29,37.56,12.0,6474.0,1467.0,2516.0,1390.0,5.0353,319890.14,NEAR BAY
-122.04,36.96,44.0,1294.0,269.0,645.0,259.0,3.2437,261832.0,NEAR OCEAN
-117.86,33.74,32.0,691.0,151.0,926.0,148.0,4.125,166777.0,<1H OCEAN
-118.34,34.0,49.0,2465.0,372.0,1018.0,359.0,4.0,200018.02,<1H OCEAN
-117.08,32.58,22.0,2128.0,477.0,1420.0,450.0,3.2687,132102.0,NEAR OCEAN
-117.99,33.74,26.0,4065.0,741.0,1960.0,739.0,4.506,208478.0,<1H OCEAN
-120.27,38.31,13.0,3297.0,662.0,267.0,97.0,3.075,130659.0,INLAND
-121.24,39.37,16.0,2785.0,616.0,1387.0,530.0,2.3886,91838.0,INLAND
-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,2.8058,237142.0,NEAR OCEAN
-117.18,32.76,17.0,711.0,254.0,327.0,227.0,2.6493,180288.05,NEAR OCEAN
-122.25,37.81,28.0,5806.0,1603.0,2563.0,1497.0,3.2177,290134.1,NEAR BAY
-122.27,37.48,26.0,3542.0,507.0,1392.0,524.0,8.5184,440232.3,NEAR OCEAN
-120.62,35.28,28.0,3952.0,592.0,1469.0,571.0,6.3144,415587.39,NEAR OCEAN
-117.31,34.43,16.0,5130.0,1172.0,3126.0,1046.0,1.6784,85363.0,INLAND
-118.75,34.17,18.0,6217.0,858.0,2703.0,834.0,6.8075,387593.13,NEAR OCEAN
-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139,160411.0,NEAR BAY
-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,158769.02,INLAND
-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.933,131673.0,INLAND
-122.4,37.76,52.0,1185.0,246.0,480.0,253.0,4.4074,287117.03,NEAR BAY
-118.24,33.99,41.0,1425.0,372.0,1803.0,353.0,1.6731,106044.0,<1H OCEAN
-118.25,34.13,36.0,2946.0,1025.0,2542.0,912.0,2.2244,228873.0,<1H OCEAN
-118.09,33.99,35.0,2787.0,639.0,1923.0,614.0,3.5757,177152.0,<1H OCEAN
-117.86,33.9,25.0,3205.0,409.0,1291.0,408.0,7.2478,325258.0,<1H OCEAN
-117.69,33.54,20.0,1767.0,280.0,801.0,284.0,6.5394,288305.0,<1H OCEAN
-121.37,38.58,37.0,2839.0,390.0,1006.0,400.0,7.3343,327846.03,INLAND
-117.18,33.78,7.0,1697.0,424.0,808.0,354.0,1.3417,122088.0,INLAND
-118.1,33.79,35.0,2370.0,379.0,996.0,380.0,5.7368,298987.01,<1H OCEAN
-118.16,34.06,27.0,1675.0,274.0,785.0,275.0,5.828,305756.03,<1H OCEAN
-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855,194376.01,INLAND
-117.92,33.75,23.0,893.0,223.0,1149.0,216.0,2.6442,173483.0,<1H OCEAN
-119.77,36.3,24.0,2202.0,471.0,1052.0,439.0,2.1038,76835.0,INLAND
-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792,199681.0,INLAND
-119.14,34.49,17.0,321.0,44.0,92.0,39.0,7.75,366023.19,<1H OCEAN
-117.17,32.82,21.0,2869.0,596.0,1471.0,577.0,3.0375,207042.0,NEAR OCEAN
-121.23,38.67,27.0,5266.0,971.0,2432.0,948.0,3.8954,156395.0,INLAND
-117.82,33.85,21.0,2603.0,404.0,1350.0,390.0,6.057,269736.0,<1H OCEAN
-118.19,34.02,34.0,1478.0,369.0,1735.0,348.0,1.8875,143819.0,<1H OCEAN
-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,182373.0,NEAR BAY
-122.47,37.69,35.0,1720.0,421.0,1452.0,425.0,3.5909,254303.0,NEAR OCEAN
-117.97,33.68,23.0,1722.0,316.0,865.0,309.0,4.6452,248464.03,<1H OCEAN
-121.37,36.83,14.0,3658.0,612.0,1951.0,600.0,4.76,250108.0,INLAND
-118.96,35.4,27.0,2473.0,400.0,1271.0,427.0,3.5524,86054.0,INLAND
-122.0,38.35,34.0,1084.0,187.0,561.0,198.0,4.2115,159254.0,INLAND
-117.9,34.1,31.0,3007.0,653.0,1766.0,616.0,3.7083,174672.0,<1H OCEAN
-118.15,34.12,52.0,1518.0,344.0,725.0,296.0,3.4018,233188.0,<1H OCEAN
-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,231993.01,NEAR BAY
-118.57,34.22,17.0,3262.0,753.0,1879.0,708.0,4.1359,221590.0,<1H OCEAN
-120.08,37.06,18.0,402.0,76.0,213.0,71.0,1.9063,100348.0,INLAND
-118.2,33.84,35.0,3405.0,779.0,1953.0,671.0,2.7813,185854.0,NEAR OCEAN
-120.85,37.77,37.0,1738.0,403.0,936.0,366.0,2.4717,99326.0,INLAND
-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,195106.0,<1H OCEAN
-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,349785.04,<1H OCEAN
-117.18,33.51,13.0,270.0,42.0,120.0,42.0,6.993,378033.23,<1H OCEAN
-118.22,33.98,15.0,1011.0,274.0,899.0,219.0,2.7045,146477.0,<1H OCEAN
-118.29,34.03,38.0,1501.0,437.0,1777.0,441.0,2.0848,145691.0,<1H OCEAN
-122.72,40.17,16.0,396.0,78.0,188.0,72.0,1.3889,65183.96,INLAND
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,89481.0,NEAR BAY
-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682,112526.0,INLAND
-119.16,36.28,18.0,2377.0,414.0,1359.0,424.0,4.4,118989.0,INLAND
-117.27,33.68,8.0,26322.0,4072.0,9360.0,3361.0,5.3238,250343.01,<1H OCEAN
-117.09,32.64,20.0,1999.0,651.0,1302.0,592.0,1.6321,114024.0,NEAR OCEAN
-119.99,36.8,45.0,1270.0,242.0,598.0,214.0,3.2813,100272.0,INLAND
-117.94,34.08,34.0,1970.0,476.0,1269.0,406.0,4.064,184593.0,<1H OCEAN
-117.87,33.88,28.0,2612.0,602.0,1682.0,563.0,3.6417,194145.0,<1H OCEAN
-121.29,37.98,49.0,2501.0,565.0,1171.0,550.0,2.5043,97926.0,INLAND
-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2.1173,145390.0,<1H OCEAN
-118.17,33.79,32.0,2171.0,672.0,3002.0,648.0,2.375,156110.0,NEAR OCEAN
-117.22,32.87,5.0,3511.0,1008.0,1599.0,918.0,3.8542,226510.0,NEAR OCEAN
-121.93,37.93,16.0,2876.0,391.0,1089.0,377.0,6.299,263734.0,INLAND
-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687,366944.1,<1H OCEAN
-119.76,36.81,19.0,4643.0,1429.0,4638.0,1335.0,1.2716,63643.0,INLAND
-118.2,34.11,37.0,2040.0,611.0,1698.0,545.0,1.9355,169436.0,<1H OCEAN
-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0,318319.2,<1H OCEAN
-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,3.3173,141393.0,INLAND
-119.02,35.37,44.0,2687.0,620.0,1521.0,549.0,1.7213,57200.0,INLAND
-119.16,34.12,17.0,224.0,70.0,147.0,71.0,3.6167,268324.07,NEAR OCEAN
-119.86,34.38,26.0,1626.0,375.0,1580.0,359.0,2.1471,211035.01,NEAR OCEAN
-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875,156739.0,INLAND
-118.02,33.95,35.0,2085.0,400.0,1112.0,391.0,3.4886,183293.0,<1H OCEAN
-119.3,36.34,45.0,3723.0,831.0,2256.0,770.0,1.8299,61655.0,INLAND
-121.8,38.01,46.0,2273.0,495.0,1088.0,447.0,2.2532,101584.0,INLAND
-121.33,38.66,15.0,4371.0,908.0,1842.0,818.0,2.7797,135074.0,INLAND
-122.17,37.88,32.0,3633.0,508.0,1393.0,506.0,7.6917,410522.03,NEAR BAY
-118.29,34.01,40.0,885.0,312.0,799.0,221.0,1.1667,130562.0,<1H OCEAN
-121.42,37.75,33.0,1999.0,368.0,1061.0,390.0,3.5242,136569.0,INLAND
-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,3.8897,145791.0,NEAR BAY
-118.09,34.09,40.0,855.0,208.0,745.0,222.0,3.0125,195702.0,<1H OCEAN
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,167409.0,NEAR BAY
-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,213796.0,<1H OCEAN
-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,115569.0,<1H OCEAN
-119.36,36.33,11.0,3221.0,617.0,1351.0,565.0,2.9844,98718.0,INLAND
-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,299827.02,<1H OCEAN
-117.91,34.02,17.0,5973.0,1384.0,4349.0,1229.0,3.2799,183061.0,<1H OCEAN
-118.57,34.25,20.0,4679.0,609.0,1945.0,609.0,8.7471,449593.3,<1H OCEAN
-122.01,37.36,16.0,1105.0,354.0,499.0,324.0,4.2061,250816.02,<1H OCEAN
-122.08,37.38,33.0,2771.0,659.0,1496.0,581.0,3.4042,268231.02,NEAR BAY
-120.59,38.45,13.0,2944.0,558.0,1091.0,466.0,3.0,121084.0,INLAND
-118.56,34.2,35.0,2273.0,,1431.0,403.0,4.0789,210169.0,<1H OCEAN
-122.24,37.81,52.0,2093.0,550.0,918.0,483.0,2.7477,189719.0,NEAR BAY
-119.64,36.31,27.0,1513.0,314.0,1071.0,284.0,1.5909,53251.0,INLAND
-117.83,33.65,9.0,638.0,266.0,426.0,234.0,3.7875,276995.09,<1H OCEAN
-117.65,33.4,17.0,2737.0,654.0,910.0,492.0,3.5729,246073.01,NEAR OCEAN
-118.12,33.77,10.0,7264.0,1137.0,2528.0,1057.0,10.2233,470407.36,NEAR OCEAN
-117.55,33.93,25.0,5187.0,934.0,2725.0,860.0,4.1865,168041.0,INLAND
-122.01,37.95,8.0,3866.0,539.0,1555.0,513.0,6.0901,290877.0,NEAR BAY
-117.94,33.94,25.0,3250.0,546.0,1452.0,501.0,5.1084,243119.0,<1H OCEAN
-118.01,33.77,32.0,1771.0,296.0,995.0,272.0,5.8362,280026.04,<1H OCEAN
-123.18,40.58,18.0,1451.0,278.0,695.0,254.0,1.7262,83121.0,INLAND
-117.3,34.15,40.0,961.0,199.0,509.0,182.0,2.06,76867.99,INLAND
-122.4,38.53,24.0,1741.0,289.0,564.0,231.0,3.6118,177859.0,INLAND
-121.41,38.6,16.0,5407.0,1467.0,2523.0,1265.0,2.0471,107792.0,INLAND
-121.18,39.19,16.0,1528.0,351.0,729.0,319.0,2.4688,134482.0,INLAND
-118.25,33.78,32.0,296.0,139.0,511.0,133.0,1.4444,161178.0,NEAR OCEAN
-120.45,34.65,27.0,2215.0,578.0,1544.0,527.0,1.9257,133728.0,NEAR OCEAN
-118.32,33.35,27.0,1675.0,521.0,744.0,331.0,2.1579,267596.01,ISLAND
-121.64,36.82,18.0,1819.0,283.0,919.0,295.0,4.1696,241501.04,<1H OCEAN
-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,2.543,195947.0,NEAR BAY
-121.38,38.59,38.0,1839.0,287.0,685.0,276.0,4.5313,153115.0,INLAND
-118.06,34.09,40.0,1975.0,389.0,1116.0,378.0,4.2898,228073.0,<1H OCEAN
-116.36,33.78,6.0,24121.0,4522.0,4176.0,2221.0,3.3799,154421.03,INLAND
-117.76,33.88,9.0,4838.0,759.0,2090.0,695.0,6.6536,303537.03,<1H OCEAN
-118.47,34.02,35.0,3057.0,774.0,2223.0,732.0,2.0745,287628.0,<1H OCEAN
-117.9,33.61,41.0,1521.0,328.0,527.0,275.0,4.0764,474092.78,<1H OCEAN
-123.85,39.39,23.0,4671.0,912.0,2095.0,857.0,3.184,179615.0,<1H OCEAN
-122.83,38.39,19.0,1765.0,394.0,868.0,388.0,2.462,176290.0,<1H OCEAN
-122.44,37.76,52.0,1968.0,472.0,784.0,430.0,3.3702,361462.05,NEAR BAY
-122.42,37.74,52.0,1786.0,427.0,856.0,394.0,3.0833,282556.01,NEAR BAY
-118.25,34.0,41.0,1768.0,475.0,1721.0,474.0,1.303,103339.0,<1H OCEAN
-118.28,34.06,52.0,1261.0,616.0,2309.0,581.0,1.6184,213823.0,<1H OCEAN
-120.84,37.5,47.0,2310.0,484.0,1126.0,447.0,2.2083,93441.0,INLAND
-118.37,34.2,34.0,2199.0,609.0,2488.0,597.0,2.9861,191516.0,<1H OCEAN
-117.84,34.63,5.0,6739.0,1251.0,4614.0,1266.0,4.002,150874.0,INLAND
-122.41,37.64,38.0,1204.0,268.0,921.0,247.0,4.4464,263935.0,NEAR OCEAN
-117.9,34.13,5.0,1126.0,316.0,819.0,311.0,1.5,222581.13,<1H OCEAN
-121.87,39.75,22.0,1707.0,296.0,822.0,297.0,3.6625,100335.0,INLAND
-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,2.9306,78124.0,INLAND
-121.87,37.32,39.0,1839.0,471.0,1528.0,456.0,2.6818,182676.0,<1H OCEAN
-118.45,33.99,52.0,1829.0,472.0,779.0,424.0,3.1607,366356.04,<1H OCEAN
-119.5,34.35,39.0,308.0,38.0,59.0,21.0,11.7794,251052.21,NEAR OCEAN
-117.92,33.91,33.0,2868.0,382.0,1204.0,412.0,6.1825,296413.01,<1H OCEAN
-119.8,36.75,52.0,1788.0,449.0,1156.0,418.0,1.7298,63168.0,INLAND
-118.23,33.93,39.0,2065.0,532.0,2015.0,535.0,0.8478,102384.0,<1H OCEAN
-119.79,36.76,52.0,2408.0,498.0,1361.0,465.0,2.1055,62373.0,INLAND
-120.45,34.96,21.0,2121.0,445.0,2211.0,463.0,4.0603,165183.0,<1H OCEAN
-121.96,37.95,13.0,3216.0,765.0,1627.0,715.0,3.0859,146368.0,INLAND
-117.09,32.8,36.0,2163.0,367.0,915.0,360.0,4.7188,181588.0,NEAR OCEAN
-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10.3893,469487.48,<1H OCEAN
-122.19,39.74,39.0,4179.0,814.0,2111.0,809.0,2.3507,78325.0,INLAND
-122.45,37.9,30.0,3763.0,717.0,1292.0,632.0,8.4888,462558.24,NEAR BAY
-122.06,37.86,16.0,5187.0,1014.0,1512.0,986.0,4.4551,290159.12,NEAR BAY
-120.5,38.87,10.0,81.0,41.0,55.0,16.0,4.9583,175296.0,INLAND
-120.41,34.87,15.0,1534.0,251.0,761.0,240.0,4.9028,214120.0,<1H OCEAN
-117.76,34.13,8.0,16759.0,2274.0,7249.0,2156.0,7.4837,311370.0,INLAND
-121.32,36.79,30.0,516.0,90.0,288.0,95.0,3.6333,180526.0,INLAND
-121.96,37.53,23.0,2215.0,475.0,1278.0,492.0,4.2955,234184.0,<1H OCEAN
-124.09,40.92,12.0,2497.0,491.0,1153.0,462.0,2.8182,101270.0,NEAR OCEAN
-121.49,37.94,31.0,1860.0,394.0,1848.0,293.0,2.2891,88553.0,INLAND
-117.26,33.18,9.0,4540.0,793.0,2235.0,746.0,4.5781,243608.01,NEAR OCEAN
-115.51,33.12,21.0,1024.0,218.0,890.0,232.0,2.101,60063.0,INLAND
-117.88,33.74,16.0,1444.0,446.0,2329.0,441.0,3.1691,166931.0,<1H OCEAN
-122.42,37.78,52.0,989.0,425.0,634.0,341.0,2.4414,306701.11,NEAR BAY
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,85637.0,NEAR BAY
-116.96,34.94,20.0,2355.0,467.0,1198.0,428.0,3.9934,92988.0,INLAND
-117.95,33.84,34.0,1229.0,215.0,1035.0,218.0,3.5455,178130.0,<1H OCEAN
-121.93,37.71,26.0,4822.0,845.0,2288.0,805.0,4.2281,244476.01,<1H OCEAN
-121.77,37.22,16.0,1617.0,306.0,667.0,264.0,4.5221,267634.07,<1H OCEAN
-121.96,38.34,14.0,3035.0,680.0,1597.0,663.0,3.6036,139391.0,INLAND
-121.32,36.42,20.0,1054.0,269.0,1219.0,273.0,3.0437,149151.0,<1H OCEAN
-118.44,33.98,21.0,18132.0,5419.0,7431.0,4930.0,5.3359,388747.36,<1H OCEAN
-124.17,40.8,52.0,1606.0,419.0,891.0,367.0,1.585,75397.0,NEAR OCEAN
-122.23,37.45,34.0,4177.0,723.0,1586.0,660.0,5.0457,352047.06,NEAR OCEAN
-117.15,34.48,31.0,265.0,55.0,186.0,55.0,2.125,113231.0,INLAND
-117.98,34.14,24.0,1596.0,388.0,1329.0,352.0,3.0417,147017.0,INLAND
-120.95,37.59,29.0,1727.0,439.0,1063.0,386.0,1.8929,90378.0,INLAND
